source_recording_script	recording_id	item_id	task	pv	condition	item_type	text_to_record	audio_file_name	audio_path	voice_label	voice_id_env	voice_id	model_id	output_format	stability	similarity_boost	style	speed	use_speaker_boost	seed	generated_at_utc	status	error
materials/audio_recording_script_ljt_v4_multi_agent.tsv	rec_ljt_v4_multi_agent_cljt_009a	cljt_009a	aural_pv_ljt_c_level_v4_multi_agent	get on	acceptable		The researchers got on with the analysis.	rec_ljt_v4_multi_agent_cljt_009a.mp3	audio/raw/elevenlabs/female/ljt_v4_multi_agent/rec_ljt_v4_multi_agent_cljt_009a.mp3	female	ELEVENLABS_FEMALE_VOICE_ID	hpp4J3VqNfWAUOO0d1Us	eleven_multilingual_v2	mp3_44100_128	0.75	0.75	0.0	1.0	True	20260717	2026-07-04T01:27:34.362027+00:00	generated	
materials/audio_recording_script_ljt_v4_multi_agent.tsv	rec_ljt_v4_multi_agent_cljt_009b	cljt_009b	aural_pv_ljt_c_level_v4_multi_agent	get on	unacceptable		The researchers got on with the finding.	rec_ljt_v4_multi_agent_cljt_009b.mp3	audio/raw/elevenlabs/female/ljt_v4_multi_agent/rec_ljt_v4_multi_agent_cljt_009b.mp3	female	ELEVENLABS_FEMALE_VOICE_ID	hpp4J3VqNfWAUOO0d1Us	eleven_multilingual_v2	mp3_44100_128	0.75	0.75	0.0	1.0	True	20260718	2026-07-04T01:27:34.362027+00:00	generated	
materials/audio_recording_script_ljt_v4_multi_agent.tsv	rec_ljt_v4_multi_agent_cljt_010a	cljt_010a	aural_pv_ljt_c_level_v4_multi_agent	play out	acceptable		The trial played out over two weeks.	rec_ljt_v4_multi_agent_cljt_010a.mp3	audio/raw/elevenlabs/female/ljt_v4_multi_agent/rec_ljt_v4_multi_agent_cljt_010a.mp3	female	ELEVENLABS_FEMALE_VOICE_ID	hpp4J3VqNfWAUOO0d1Us	eleven_multilingual_v2	mp3_44100_128	0.75	0.75	0.0	1.0	True	20260719	2026-07-04T01:27:34.362027+00:00	generated	
materials/audio_recording_script_ljt_v4_multi_agent.tsv	rec_ljt_v4_multi_agent_cljt_010b	cljt_010b	aural_pv_ljt_c_level_v4_multi_agent	play out	unacceptable		The verdict played out over two weeks.	rec_ljt_v4_multi_agent_cljt_010b.mp3	audio/raw/elevenlabs/female/ljt_v4_multi_agent/rec_ljt_v4_multi_agent_cljt_010b.mp3	female	ELEVENLABS_FEMALE_VOICE_ID	hpp4J3VqNfWAUOO0d1Us	eleven_multilingual_v2	mp3_44100_128	0.75	0.75	0.0	1.0	True	20260720	2026-07-04T01:27:34.362027+00:00	generated	
materials/audio_recording_script_ljt_v4_multi_agent.tsv	rec_ljt_v4_multi_agent_cljt_011a	cljt_011a	aural_pv_ljt_c_level_v4_multi_agent	stand out	acceptable		One bid stood out among tenders.	rec_ljt_v4_multi_agent_cljt_011a.mp3	audio/raw/elevenlabs/female/ljt_v4_multi_agent/rec_ljt_v4_multi_agent_cljt_011a.mp3	female	ELEVENLABS_FEMALE_VOICE_ID	hpp4J3VqNfWAUOO0d1Us	eleven_multilingual_v2	mp3_44100_128	0.75	0.75	0.0	1.0	True	20260721	2026-07-04T01:27:34.362027+00:00	generated	
materials/audio_recording_script_ljt_v4_multi_agent.tsv	rec_ljt_v4_multi_agent_cljt_011b	cljt_011b	aural_pv_ljt_c_level_v4_multi_agent	stand out	unacceptable		One bid stood out among invoices.	rec_ljt_v4_multi_agent_cljt_011b.mp3	audio/raw/elevenlabs/female/ljt_v4_multi_agent/rec_ljt_v4_multi_agent_cljt_011b.mp3	female	ELEVENLABS_FEMALE_VOICE_ID	hpp4J3VqNfWAUOO0d1Us	eleven_multilingual_v2	mp3_44100_128	0.75	0.75	0.0	1.0	True	20260722	2026-07-04T01:27:34.362027+00:00	generated	
materials/audio_recording_script_ljt_v4_multi_agent.tsv	rec_ljt_v4_multi_agent_cljt_012a	cljt_012a	aural_pv_ljt_c_level_v4_multi_agent	pull back	acceptable		The investors pulled back from the funding round.	rec_ljt_v4_multi_agent_cljt_012a.mp3	audio/raw/elevenlabs/female/ljt_v4_multi_agent/rec_ljt_v4_multi_agent_cljt_012a.mp3	female	ELEVENLABS_FEMALE_VOICE_ID	hpp4J3VqNfWAUOO0d1Us	eleven_multilingual_v2	mp3_44100_128	0.75	0.75	0.0	1.0	True	20260723	2026-07-04T01:27:34.362027+00:00	generated	
materials/audio_recording_script_ljt_v4_multi_agent.tsv	rec_ljt_v4_multi_agent_cljt_012b	cljt_012b	aural_pv_ljt_c_level_v4_multi_agent	pull back	unacceptable		The investors pulled back from the valuation.	rec_ljt_v4_multi_agent_cljt_012b.mp3	audio/raw/elevenlabs/female/ljt_v4_multi_agent/rec_ljt_v4_multi_agent_cljt_012b.mp3	female	ELEVENLABS_FEMALE_VOICE_ID	hpp4J3VqNfWAUOO0d1Us	eleven_multilingual_v2	mp3_44100_128	0.75	0.75	0.0	1.0	True	20260724	2026-07-04T01:27:34.362027+00:00	generated	
materials/audio_recording_script_ljt_v4_multi_agent.tsv	rec_ljt_v4_multi_agent_cljt_013a	cljt_013a	aural_pv_ljt_c_level_v4_multi_agent	run out	acceptable		The permit ran out during the audit.	rec_ljt_v4_multi_agent_cljt_013a.mp3	audio/raw/elevenlabs/female/ljt_v4_multi_agent/rec_ljt_v4_multi_agent_cljt_013a.mp3	female	ELEVENLABS_FEMALE_VOICE_ID	hpp4J3VqNfWAUOO0d1Us	eleven_multilingual_v2	mp3_44100_128	0.75	0.75	0.0	1.0	True	20260725	2026-07-04T01:27:34.362027+00:00	generated	
materials/audio_recording_script_ljt_v4_multi_agent.tsv	rec_ljt_v4_multi_agent_cljt_013b	cljt_013b	aural_pv_ljt_c_level_v4_multi_agent	run out	unacceptable		The inspection ran out during the audit.	rec_ljt_v4_multi_agent_cljt_013b.mp3	audio/raw/elevenlabs/female/ljt_v4_multi_agent/rec_ljt_v4_multi_agent_cljt_013b.mp3	female	ELEVENLABS_FEMALE_VOICE_ID	hpp4J3VqNfWAUOO0d1Us	eleven_multilingual_v2	mp3_44100_128	0.75	0.75	0.0	1.0	True	20260726	2026-07-04T01:27:34.362027+00:00	generated	
materials/audio_recording_script_ljt_v4_multi_agent.tsv	rec_ljt_v4_multi_agent_cljt_014a	cljt_014a	aural_pv_ljt_c_level_v4_multi_agent	turn over	acceptable		The suspect turned over evidence to police.	rec_ljt_v4_multi_agent_cljt_014a.mp3	audio/raw/elevenlabs/female/ljt_v4_multi_agent/rec_ljt_v4_multi_agent_cljt_014a.mp3	female	ELEVENLABS_FEMALE_VOICE_ID	hpp4J3VqNfWAUOO0d1Us	eleven_multilingual_v2	mp3_44100_128	0.75	0.75	0.0	1.0	True	20260727	2026-07-04T01:27:34.362027+00:00	generated	
materials/audio_recording_script_ljt_v4_multi_agent.tsv	rec_ljt_v4_multi_agent_cljt_014b	cljt_014b	aural_pv_ljt_c_level_v4_multi_agent	turn over	unacceptable		The suspect turned over charges to police.	rec_ljt_v4_multi_agent_cljt_014b.mp3	audio/raw/elevenlabs/female/ljt_v4_multi_agent/rec_ljt_v4_multi_agent_cljt_014b.mp3	female	ELEVENLABS_FEMALE_VOICE_ID	hpp4J3VqNfWAUOO0d1Us	eleven_multilingual_v2	mp3_44100_128	0.75	0.75	0.0	1.0	True	20260728	2026-07-04T01:27:34.362027+00:00	generated	
materials/audio_recording_script_ljt_v4_multi_agent.tsv	rec_ljt_v4_multi_agent_cljt_015a	cljt_015a	aural_pv_ljt_c_level_v4_multi_agent	put on	acceptable		The gallery put on a retrospective exhibition.	rec_ljt_v4_multi_agent_cljt_015a.mp3	audio/raw/elevenlabs/female/ljt_v4_multi_agent/rec_ljt_v4_multi_agent_cljt_015a.mp3	female	ELEVENLABS_FEMALE_VOICE_ID	hpp4J3VqNfWAUOO0d1Us	eleven_multilingual_v2	mp3_44100_128	0.75	0.75	0.0	1.0	True	20260729	2026-07-04T01:27:34.362027+00:00	generated	
materials/audio_recording_script_ljt_v4_multi_agent.tsv	rec_ljt_v4_multi_agent_cljt_015b	cljt_015b	aural_pv_ljt_c_level_v4_multi_agent	put on	unacceptable		The gallery put on a retrospective catalog.	rec_ljt_v4_multi_agent_cljt_015b.mp3	audio/raw/elevenlabs/female/ljt_v4_multi_agent/rec_ljt_v4_multi_agent_cljt_015b.mp3	female	ELEVENLABS_FEMALE_VOICE_ID	hpp4J3VqNfWAUOO0d1Us	eleven_multilingual_v2	mp3_44100_128	0.75	0.75	0.0	1.0	True	20260730	2026-07-04T01:27:34.362027+00:00	generated	
materials/audio_recording_script_ljt_v4_multi_agent.tsv	rec_ljt_v4_multi_agent_cljt_016a	cljt_016a	aural_pv_ljt_c_level_v4_multi_agent	take back	acceptable		The party took back the seat.	rec_ljt_v4_multi_agent_cljt_016a.mp3	audio/raw/elevenlabs/female/ljt_v4_multi_agent/rec_ljt_v4_multi_agent_cljt_016a.mp3	female	ELEVENLABS_FEMALE_VOICE_ID	hpp4J3VqNfWAUOO0d1Us	eleven_multilingual_v2	mp3_44100_128	0.75	0.75	0.0	1.0	True	20260731	2026-07-04T01:27:34.362027+00:00	generated	
materials/audio_recording_script_ljt_v4_multi_agent.tsv	rec_ljt_v4_multi_agent_cljt_016b	cljt_016b	aural_pv_ljt_c_level_v4_multi_agent	take back	unacceptable		The party took back the turnout.	rec_ljt_v4_multi_agent_cljt_016b.mp3	audio/raw/elevenlabs/female/ljt_v4_multi_agent/rec_ljt_v4_multi_agent_cljt_016b.mp3	female	ELEVENLABS_FEMALE_VOICE_ID	hpp4J3VqNfWAUOO0d1Us	eleven_multilingual_v2	mp3_44100_128	0.75	0.75	0.0	1.0	True	20260732	2026-07-04T01:27:34.362027+00:00	generated	
materials/audio_recording_script_ljt_v4_multi_agent.tsv	rec_ljt_v4_multi_agent_cljt_017a	cljt_017a	aural_pv_ljt_c_level_v4_multi_agent	sort out	acceptable		The mediator sorted out the scheduling conflict.	rec_ljt_v4_multi_agent_cljt_017a.mp3	audio/raw/elevenlabs/female/ljt_v4_multi_agent/rec_ljt_v4_multi_agent_cljt_017a.mp3	female	ELEVENLABS_FEMALE_VOICE_ID	hpp4J3VqNfWAUOO0d1Us	eleven_multilingual_v2	mp3_44100_128	0.75	0.75	0.0	1.0	True	20260733	2026-07-04T01:27:34.362027+00:00	generated	
materials/audio_recording_script_ljt_v4_multi_agent.tsv	rec_ljt_v4_multi_agent_cljt_017b	cljt_017b	aural_pv_ljt_c_level_v4_multi_agent	sort out	unacceptable		The mediator sorted out the scheduling forecast.	rec_ljt_v4_multi_agent_cljt_017b.mp3	audio/raw/elevenlabs/female/ljt_v4_multi_agent/rec_ljt_v4_multi_agent_cljt_017b.mp3	female	ELEVENLABS_FEMALE_VOICE_ID	hpp4J3VqNfWAUOO0d1Us	eleven_multilingual_v2	mp3_44100_128	0.75	0.75	0.0	1.0	True	20260734	2026-07-04T01:27:34.362027+00:00	generated	
materials/audio_recording_script_ljt_v4_multi_agent.tsv	rec_ljt_v4_multi_agent_cljt_018a	cljt_018a	aural_pv_ljt_c_level_v4_multi_agent	pay off	acceptable		The firm paid off the loan after restructuring.	rec_ljt_v4_multi_agent_cljt_018a.mp3	audio/raw/elevenlabs/female/ljt_v4_multi_agent/rec_ljt_v4_multi_agent_cljt_018a.mp3	female	ELEVENLABS_FEMALE_VOICE_ID	hpp4J3VqNfWAUOO0d1Us	eleven_multilingual_v2	mp3_44100_128	0.75	0.75	0.0	1.0	True	20260735	2026-07-04T01:27:34.362027+00:00	generated	
materials/audio_recording_script_ljt_v4_multi_agent.tsv	rec_ljt_v4_multi_agent_cljt_018b	cljt_018b	aural_pv_ljt_c_level_v4_multi_agent	pay off	unacceptable		The firm paid off the forecast after restructuring.	rec_ljt_v4_multi_agent_cljt_018b.mp3	audio/raw/elevenlabs/female/ljt_v4_multi_agent/rec_ljt_v4_multi_agent_cljt_018b.mp3	female	ELEVENLABS_FEMALE_VOICE_ID	hpp4J3VqNfWAUOO0d1Us	eleven_multilingual_v2	mp3_44100_128	0.75	0.75	0.0	1.0	True	20260736	2026-07-04T01:27:34.362027+00:00	generated	
materials/audio_recording_script_ljt_v4_multi_agent.tsv	rec_ljt_v4_multi_agent_cljt_019a	cljt_019a	aural_pv_ljt_c_level_v4_multi_agent	get off	acceptable		The defendant got off with a warning.	rec_ljt_v4_multi_agent_cljt_019a.mp3	audio/raw/elevenlabs/female/ljt_v4_multi_agent/rec_ljt_v4_multi_agent_cljt_019a.mp3	female	ELEVENLABS_FEMALE_VOICE_ID	hpp4J3VqNfWAUOO0d1Us	eleven_multilingual_v2	mp3_44100_128	0.75	0.75	0.0	1.0	True	20260737	2026-07-04T01:27:34.362027+00:00	generated	
materials/audio_recording_script_ljt_v4_multi_agent.tsv	rec_ljt_v4_multi_agent_cljt_019b	cljt_019b	aural_pv_ljt_c_level_v4_multi_agent	get off	unacceptable		The defendant got off with a conviction.	rec_ljt_v4_multi_agent_cljt_019b.mp3	audio/raw/elevenlabs/female/ljt_v4_multi_agent/rec_ljt_v4_multi_agent_cljt_019b.mp3	female	ELEVENLABS_FEMALE_VOICE_ID	hpp4J3VqNfWAUOO0d1Us	eleven_multilingual_v2	mp3_44100_128	0.75	0.75	0.0	1.0	True	20260738	2026-07-04T01:27:34.362027+00:00	generated	
materials/audio_recording_script_ljt_v4_multi_agent.tsv	rec_ljt_v4_multi_agent_cljt_020a	cljt_020a	aural_pv_ljt_c_level_v4_multi_agent	break out	acceptable		A dispute broke out during mediation.	rec_ljt_v4_multi_agent_cljt_020a.mp3	audio/raw/elevenlabs/female/ljt_v4_multi_agent/rec_ljt_v4_multi_agent_cljt_020a.mp3	female	ELEVENLABS_FEMALE_VOICE_ID	hpp4J3VqNfWAUOO0d1Us	eleven_multilingual_v2	mp3_44100_128	0.75	0.75	0.0	1.0	True	20260739	2026-07-04T01:27:34.362027+00:00	generated	
materials/audio_recording_script_ljt_v4_multi_agent.tsv	rec_ljt_v4_multi_agent_cljt_020b	cljt_020b	aural_pv_ljt_c_level_v4_multi_agent	break out	unacceptable		A settlement broke out during mediation.	rec_ljt_v4_multi_agent_cljt_020b.mp3	audio/raw/elevenlabs/female/ljt_v4_multi_agent/rec_ljt_v4_multi_agent_cljt_020b.mp3	female	ELEVENLABS_FEMALE_VOICE_ID	hpp4J3VqNfWAUOO0d1Us	eleven_multilingual_v2	mp3_44100_128	0.75	0.75	0.0	1.0	True	20260740	2026-07-04T01:27:34.362027+00:00	generated	
materials/audio_recording_script_ljt_v4_multi_agent.tsv	rec_ljt_v4_multi_agent_cljt_021a	cljt_021a	aural_pv_ljt_c_level_v4_multi_agent	pass on	acceptable		The director passed on the client's message.	rec_ljt_v4_multi_agent_cljt_021a.mp3	audio/raw/elevenlabs/female/ljt_v4_multi_agent/rec_ljt_v4_multi_agent_cljt_021a.mp3	female	ELEVENLABS_FEMALE_VOICE_ID	hpp4J3VqNfWAUOO0d1Us	eleven_multilingual_v2	mp3_44100_128	0.75	0.75	0.0	1.0	True	20260741	2026-07-04T01:27:34.362027+00:00	generated	
materials/audio_recording_script_ljt_v4_multi_agent.tsv	rec_ljt_v4_multi_agent_cljt_021b	cljt_021b	aural_pv_ljt_c_level_v4_multi_agent	pass on	unacceptable		The director passed on the client's silence.	rec_ljt_v4_multi_agent_cljt_021b.mp3	audio/raw/elevenlabs/female/ljt_v4_multi_agent/rec_ljt_v4_multi_agent_cljt_021b.mp3	female	ELEVENLABS_FEMALE_VOICE_ID	hpp4J3VqNfWAUOO0d1Us	eleven_multilingual_v2	mp3_44100_128	0.75	0.75	0.0	1.0	True	20260742	2026-07-04T01:27:34.362027+00:00	generated	
materials/audio_recording_script_ljt_v4_multi_agent.tsv	rec_ljt_v4_multi_agent_cljt_022a	cljt_022a	aural_pv_ljt_c_level_v4_multi_agent	cut off	acceptable		The lender cut off the credit line.	rec_ljt_v4_multi_agent_cljt_022a.mp3	audio/raw/elevenlabs/female/ljt_v4_multi_agent/rec_ljt_v4_multi_agent_cljt_022a.mp3	female	ELEVENLABS_FEMALE_VOICE_ID	hpp4J3VqNfWAUOO0d1Us	eleven_multilingual_v2	mp3_44100_128	0.75	0.75	0.0	1.0	True	20260743	2026-07-04T01:27:34.362027+00:00	generated	
materials/audio_recording_script_ljt_v4_multi_agent.tsv	rec_ljt_v4_multi_agent_cljt_022b	cljt_022b	aural_pv_ljt_c_level_v4_multi_agent	cut off	unacceptable		The lender cut off the credit rating.	rec_ljt_v4_multi_agent_cljt_022b.mp3	audio/raw/elevenlabs/female/ljt_v4_multi_agent/rec_ljt_v4_multi_agent_cljt_022b.mp3	female	ELEVENLABS_FEMALE_VOICE_ID	hpp4J3VqNfWAUOO0d1Us	eleven_multilingual_v2	mp3_44100_128	0.75	0.75	0.0	1.0	True	20260744	2026-07-04T01:27:34.362027+00:00	generated	
materials/audio_recording_script_ljt_v4_multi_agent.tsv	rec_ljt_v4_multi_agent_cljt_023a	cljt_023a	aural_pv_ljt_c_level_v4_multi_agent	bring in	acceptable		The campaign brought in large donations.	rec_ljt_v4_multi_agent_cljt_023a.mp3	audio/raw/elevenlabs/female/ljt_v4_multi_agent/rec_ljt_v4_multi_agent_cljt_023a.mp3	female	ELEVENLABS_FEMALE_VOICE_ID	hpp4J3VqNfWAUOO0d1Us	eleven_multilingual_v2	mp3_44100_128	0.75	0.75	0.0	1.0	True	20260745	2026-07-04T01:27:34.362027+00:00	generated	
materials/audio_recording_script_ljt_v4_multi_agent.tsv	rec_ljt_v4_multi_agent_cljt_023b	cljt_023b	aural_pv_ljt_c_level_v4_multi_agent	bring in	unacceptable		The campaign brought in large expenses.	rec_ljt_v4_multi_agent_cljt_023b.mp3	audio/raw/elevenlabs/female/ljt_v4_multi_agent/rec_ljt_v4_multi_agent_cljt_023b.mp3	female	ELEVENLABS_FEMALE_VOICE_ID	hpp4J3VqNfWAUOO0d1Us	eleven_multilingual_v2	mp3_44100_128	0.75	0.75	0.0	1.0	True	20260746	2026-07-04T01:27:34.362027+00:00	generated	
